Luas Tanah,Luas Bangunan,Kamar Tidur,Kamar Mandi,Daya Listrik,Jumlah Lantai,Kecamatan,Sertifikat,Kondisi Perabotan,Kondisi Properti,Hook,Terjangkau Internet,Harga_Asli,Harga_Prediksi,Selisih
624,264,2,2,2200.0,1.0,genteng,SHM - Sertifikat Hak Milik,Unfurnished,Butuh Renovasi,Tidak,Ya,4500000000,12009000000.0,-7509000000.0
94,143,3,3,3500.0,1.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,2150000000,2093925000.0,56075000.0
126,238,4,4,1300.0,3.0,kenjeran,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,3990000000,3565500000.0,424500000.0
517,860,3,3,2200.0,2.0,wiyung,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,14000000000,14349000000.0,-349000000.0
209,265,3,3,2200.0,2.0,sambikerep,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Ya,Ya,3800000000,4415616666.666667,-615616666.666667
100,105,3,3,3500.0,2.0,lakarsantri,HGB - Hak Guna Bangunan,Unfurnished,Bagus,Tidak,Ya,1250000000,1624306666.666667,-374306666.666667
135,139,3,2,2200.0,1.0,wiyung,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,1600000000,1746925000.0,-146925000.0
601,195,3,2,2200.0,2.0,gubeng,HGB - Hak Guna Bangunan,Unfurnished,Bagus,Tidak,Ya,16500000000,13158216666.666664,3341783333.333336
291,180,6,4,1300.0,1.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Ya,Tidak,4500000000,4063500000.0,436500000.0
375,360,4,4,2200.0,2.0,wiyung,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,7800000000,4022400000.0,3777600000.0
200,185,4,3,2200.0,1.0,gayungan,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,2700000000,2352700000.0,347300000.0
150,213,4,3,4400.0,2.0,lakarsantri,HGB - Hak Guna Bangunan,Unfurnished,Baru,Tidak,Ya,3800000000,3797000000.0,3000000.0
453,250,5,3,5500.0,1.0,tenggilis mejoyo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,4500000000,5762300000.0,-1262300000.0
160,160,6,5,1300.0,1.0,tenggilis mejoyo,SHM - Sertifikat Hak Milik,Unfurnished,Unknown,Tidak,Tidak,2000000000,2251000000.0,-251000000.0
275,275,4,2,2200.0,1.0,gayungan,SHM - Sertifikat Hak Milik,Unfurnished,Butuh Renovasi,Tidak,Ya,2750000000,3792500000.0,-1042500000.0
75,85,3,3,2200.0,1.0,mulyorejo,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,1420000000,1604380000.0,-184380000.0
210,325,4,4,4400.0,2.0,lakarsantri,HGB - Hak Guna Bangunan,Unfurnished,Baru,Tidak,Ya,6750000000,5988500000.0,761500000.0
375,600,4,4,2200.0,2.0,wiyung,HGB - Hak Guna Bangunan,Unfurnished,Bagus,Tidak,Ya,4100000000,9300466666.666666,-5200466666.666666
120,190,4,3,2200.0,2.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Tidak,2800000000,2788973809.52381,11026190.47619009
105,115,4,4,2200.0,1.0,lakarsantri,"Lainnya (PPJB,Girik,Adat,dll)",Unfurnished,Baru,Tidak,Tidak,2800000000,2012282142.857143,787717857.1428571
404,230,5,2,5500.0,1.0,wonokromo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Unknown,Unknown,13000000000,6105700000.0,6894300000.0
750,800,4,3,16500.0,2.0,tandes,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,14000000000,20100200000.0,-6100200000.0
553,490,4,3,2200.0,2.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,35000000000,10637800000.0,24362200000.0
135,130,3,1,2200.0,1.0,gubeng,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,2300000000,2291000000.0,9000000.0
128,125,3,3,3500.0,2.0,wiyung,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,1200000000,2253649999.9999995,-1053649999.9999995
60,54,3,2,1300.0,1.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,800000000,868380000.0,-68380000.0
105,70,2,1,1300.0,1.0,pakal,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,750000000,951980000.0,-201980000.0
135,90,3,2,2200.0,1.0,lakarsantri,HGB - Hak Guna Bangunan,Unfurnished,Bagus,Tidak,Tidak,2000000000,1749275000.0,250725000.0
480,480,6,3,8000.0,1.0,simokerto,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,7500000000,8991366666.666666,-1491366666.666666
180,130,3,4,2200.0,2.0,mulyorejo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,4000000000,2744600000.0,1255400000.0
90,128,2,2,3300.0,2.0,wiyung,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,1370000000,2068066666.666667,-698066666.666667
75,125,3,3,2200.0,2.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,1550000000,1523000000.0,27000000.0
375,348,4,3,4400.0,2.0,wiyung,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,6000000000,5455439682.539682,544560317.4603176
135,135,5,2,2200.0,2.0,rungkut,HGB - Hak Guna Bangunan,Unfurnished,Bagus,Tidak,Tidak,1100000000,1104000000.0,-4000000.0
525,473,4,5,3500.0,2.0,dukuh pakis,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,9500000000,9286533333.333332,213466666.66666794
226,220,4,3,2200.0,1.0,tegalsari,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,9000000000,6669700000.0,2330300000.0
90,150,3,3,2200.0,2.0,kenjeran,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Ya,Ya,1600000000,1824400000.0,-224400000.0
202,180,3,1,2200.0,2.0,tambaksari,HGB - Hak Guna Bangunan,Unfurnished,Bagus,Tidak,Tidak,1550000000,1557000000.0,-7000000.0
193,230,4,4,2200.0,2.0,pakal,"Lainnya (PPJB,Girik,Adat,dll)",Unfurnished,Bagus,Tidak,Tidak,3100000000,3100000000.0,0.0
65,110,3,3,2200.0,2.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,1300000000,1253349999.9999998,46650000.00000024
250,155,4,2,2200.0,2.0,dukuh pakis,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,4800000000,4763500000.0,36500000.0
90,156,3,2,2200.0,1.0,wiyung,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Unknown,Unknown,1900000000,3999150000.0,-2099150000.0
102,80,2,1,1300.0,1.0,kenjeran,SHM - Sertifikat Hak Milik,Unfurnished,Sudah Renovasi,Tidak,Tidak,1300000000,1106150000.0,193850000.0
240,300,4,4,2200.0,1.0,pakal,HGB - Hak Guna Bangunan,Unfurnished,Bagus,Tidak,Tidak,4000000000,5396050000.0,-1396050000.0
105,150,2,2,2200.0,2.0,wiyung,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,2100000000,2060616666.666667,39383333.333333015
330,300,4,3,13200.0,2.0,tenggilis mejoyo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,3200000000,6658199450.54945,-3458199450.54945
202,180,3,1,2200.0,2.0,kenjeran,HGB - Hak Guna Bangunan,Unfurnished,Unknown,Tidak,Tidak,1550000000,1595600000.0,-45600000.0
87,120,3,3,2200.0,1.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Butuh Renovasi,Tidak,Tidak,1690000000,1730000000.0,-40000000.0
75,115,3,3,2200.0,2.0,tenggilis mejoyo,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,1750000000,1750000000.0,0.0
190,280,6,4,1300.0,1.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,2500000000,2936550000.0,-436550000.0
90,60,2,1,1300.0,1.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,950000000,804450000.0,145550000.0
120,134,3,3,2200.0,1.0,tambaksari,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,1500000000,1565666666.666667,-65666666.666666985
190,223,3,3,5500.0,2.0,wiyung,SHM - Sertifikat Hak Milik,Unfurnished,Unknown,Tidak,Tidak,4650000000,2900366666.666666,1749633333.333334
128,110,2,2,2200.0,1.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,2100000000,1954400000.0,145600000.0
58,67,3,2,1300.0,2.0,jambangan,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,1350000000,1031650000.0,318350000.0
200,210,4,4,4400.0,2.0,sambikerep,HGB - Hak Guna Bangunan,Unfurnished,Bagus,Ya,Ya,3500000000,3462750000.0,37250000.0
180,185,4,3,2200.0,1.0,sambikerep,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,2800000000,2486400000.0,313600000.0
103,130,3,2,1300.0,1.0,wonocolo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,970000000,1752033333.3333335,-782033333.3333335
105,210,4,2,2200.0,1.0,benowo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,2500000000,1858540000.0,641460000.0
138,200,4,3,2200.0,3.0,wiyung,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Tidak,2600000000,3183156666.666667,-583156666.666667
65,66,2,2,2200.0,2.0,benowo,HGB - Hak Guna Bangunan,Unfurnished,Baru,Tidak,Tidak,698000000,1054680000.0,-356680000.0
176,245,5,4,2200.0,3.0,sambikerep,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,5600000000,5413000000.0,187000000.0
90,90,2,1,2200.0,1.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,700000000,817812142.8571427,-117812142.85714269
148,140,4,4,5500.0,2.0,sambikerep,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,3200000000,2473700000.0,726300000.0
108,138,3,2,4400.0,2.0,wiyung,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Unknown,Unknown,1800000000,2492218333.3333335,-692218333.3333335
120,120,4,2,900.0,2.0,tenggilis mejoyo,SHM - Sertifikat Hak Milik,Unfurnished,Unknown,Tidak,Tidak,950000000,1265450000.0,-315450000.0
90,65,2,2,900.0,1.0,wiyung,HGB - Hak Guna Bangunan,Unfurnished,Bagus,Tidak,Ya,1450000000,2239400000.0,-789400000.0
186,280,4,3,2200.0,2.0,sukolilo,"Lainnya (PPJB,Girik,Adat,dll)",Unfurnished,Baru,Tidak,Tidak,4500000000,4087700000.0,412300000.0
110,195,4,5,2200.0,2.0,wiyung,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,2700000000,2825000000.0,-125000000.0
500,1000,6,3,2200.0,3.0,tegalsari,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,12000000000,12000000000.0,0.0
112,112,3,3,2200.0,2.0,sukolilo,"Lainnya (PPJB,Girik,Adat,dll)",Unfurnished,Bagus,Tidak,Ya,1900000000,2215680000.0,-315680000.0
450,400,4,4,2200.0,1.0,kenjeran,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,4800000000,6501542857.142857,-1701542857.1428566
252,150,2,1,2200.0,1.0,tenggilis mejoyo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,3200000000,2398100000.0,801900000.0
102,130,4,3,2200.0,1.0,kenjeran,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,2100000000,2089129761.9047613,10870238.095238686
230,200,4,3,2200.0,1.0,gayungan,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,3400000000,3321300000.0,78700000.0
90,140,3,3,2200.0,2.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,1750000000,1779724412.3931625,-29724412.39316249
100,110,4,3,2200.0,2.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,1590000000,1590000000.0,0.0
96,90,3,1,2200.0,1.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,1250000000,1265356666.666667,-15356666.666666985
480,480,2,2,6600.0,2.0,gubeng,"Lainnya (PPJB,Girik,Adat,dll)",Unfurnished,Unknown,Tidak,Tidak,5500000000,9197400000.0,-3697400000.0
60,76,3,2,2200.0,1.0,wiyung,HGB - Hak Guna Bangunan,Unfurnished,Baru,Tidak,Ya,2150000000,2190700000.0,-40700000.0
350,250,5,3,2200.0,2.0,mulyorejo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,7300000000,3777100000.0,3522900000.0
444,600,4,3,4400.0,2.0,mulyorejo,SHM - Sertifikat Hak Milik,Unfurnished,Butuh Renovasi,Tidak,Ya,6700000000,6781000000.0,-81000000.0
72,144,3,3,2200.0,2.0,kenjeran,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,2200000000,1767050000.0,432950000.0
453,250,5,3,2200.0,1.0,tenggilis mejoyo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,4500000000,4808600000.0,-308600000.0
175,110,3,2,3500.0,2.0,wiyung,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,2500000000,3543978571.428571,-1043978571.4285712
96,70,2,1,2200.0,1.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Unknown,Unknown,1100000000,1140966666.6666667,-40966666.666666746
240,460,6,4,3500.0,2.0,jambangan,SHM - Sertifikat Hak Milik,Unfurnished,Bagus Sekali,Unknown,Unknown,6000000000,4690425000.0,1309575000.0
184,140,3,1,2200.0,1.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Butuh Renovasi,Unknown,Unknown,1950000000,1919900000.0,30100000.0
100,175,5,4,4400.0,2.0,wonocolo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,2200000000,2199000000.0,1000000.0
114,100,3,2,2200.0,1.0,kenjeran,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,1650000000,1375083333.3333335,274916666.6666665
104,120,3,2,2200.0,1.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,2000000000,1772950000.0,227050000.0
124,160,3,3,2200.0,2.0,gayungan,HGB - Hak Guna Bangunan,Unfurnished,Baru,Tidak,Tidak,3100000000,2998500000.0,101500000.0
625,200,3,3,2200.0,2.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Unknown,Tidak,Tidak,9250000000,8648300000.0,601700000.0
144,100,2,1,3500.0,1.0,sambikerep,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,1750000000,1774600000.0,-24600000.0
193,230,4,4,2200.0,2.0,pakal,"Lainnya (PPJB,Girik,Adat,dll)",Unfurnished,Bagus,Tidak,Tidak,3100000000,3100000000.0,0.0
75,130,3,2,2200.0,2.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Tidak,1350000000,1356000000.0,-6000000.0
207,250,4,4,2200.0,2.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,3300000000,3558200000.0,-258200000.0
175,160,3,1,2200.0,1.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,1800000000,2188700000.0,-388700000.0
193,230,4,4,2200.0,2.0,pakal,"Lainnya (PPJB,Girik,Adat,dll)",Unfurnished,Baru,Ya,Ya,3100000000,3027000000.0,73000000.0
192,250,3,3,4400.0,2.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Sudah Renovasi,Tidak,Ya,2800000000,3520023214.285714,-720023214.2857141
240,160,4,2,2200.0,1.0,dukuh pakis,SHM - Sertifikat Hak Milik,Unfurnished,Butuh Renovasi,Tidak,Tidak,3400000000,3632800000.0,-232800000.0
84,96,3,2,3500.0,2.0,wiyung,HGB - Hak Guna Bangunan,Unfurnished,Baru,Unknown,Unknown,1200000000,3235550000.0,-2035550000.0
105,150,4,3,2200.0,2.0,jambangan,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,2200000000,1997658333.3333335,202341666.6666665
312,400,4,3,4400.0,2.0,dukuh pakis,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,6900000000,7259955447.330448,-359955447.33044815
288,347,4,3,2200.0,2.0,tambaksari,SHM - Sertifikat Hak Milik,Unfurnished,Bagus Sekali,Unknown,Unknown,3500000000,3594666666.666667,-94666666.66666698
105,105,2,1,1300.0,1.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Butuh Renovasi,Tidak,Tidak,900000000,1214850000.0,-314850000.0
160,160,4,3,2200.0,2.0,wiyung,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Tidak,10800000000,3632720000.0,7167280000.0
540,610,4,2,4400.0,2.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,10000000000,10071700000.0,-71700000.0
200,210,4,4,4400.0,2.0,sambikerep,HGB - Hak Guna Bangunan,Unfurnished,Bagus Sekali,Unknown,Unknown,3900000000,3937925000.0,-37925000.0
160,160,6,5,1300.0,1.0,tenggilis mejoyo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,2000000000,2222300000.0,-222300000.0
157,215,3,4,2200.0,2.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,3000000000,3367707142.857143,-367707142.8571429
100,110,3,3,2200.0,1.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,1590000000,1383600000.0,206400000.0
50,100,3,2,2200.0,3.0,wiyung,"Lainnya (PPJB,Girik,Adat,dll)",Unfurnished,Baru,Tidak,Tidak,1350000000,2550733333.333333,-1200733333.333333
200,250,5,4,2200.0,2.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,3800000000,2766000000.0,1034000000.0
328,450,5,5,4400.0,2.0,wiyung,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,12500000000,8938189285.714287,3561810714.285713
160,240,3,3,4400.0,2.0,dukuh pakis,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,2600000000,3179800000.0,-579800000.0
200,110,3,2,2200.0,1.0,wiyung,SHM - Sertifikat Hak Milik,Unfurnished,Butuh Renovasi,Tidak,Tidak,2500000000,3326950000.0,-826950000.0
75,90,3,3,2200.0,2.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,1600000000,1600000000.0,0.0
240,400,5,3,4400.0,2.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,4000000000,4473280000.0,-473280000.0
90,130,4,3,2200.0,2.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,1850000000,1845000000.0,5000000.0
617,350,5,4,6600.0,1.0,genteng,SHM - Sertifikat Hak Milik,Unfurnished,Butuh Renovasi,Ya,Ya,12000000000,16259666666.666668,-4259666666.666668
180,140,3,1,2200.0,1.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Butuh Renovasi,Tidak,Ya,2000000000,2000000000.0,0.0
66,120,4,2,1300.0,2.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Ya,Ya,1170000000,1168050000.0,1950000.0
168,220,3,2,3500.0,2.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,2000000000,2134400000.0,-134400000.0
180,50,2,2,2200.0,1.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Ya,Ya,1700000000,1664050000.0,35950000.0
457,800,4,3,2200.0,2.0,gubeng,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,18000000000,11576900000.0,6423100000.0
240,400,6,3,2200.0,2.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,4900000000,3806400000.0,1093600000.0
144,100,2,1,3500.0,2.0,sambikerep,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,1750000000,1849950000.0,-99950000.0
200,200,2,2,2200.0,1.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,2500000000,2091300000.0,408700000.0
240,400,4,5,4400.0,2.0,wiyung,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,1750000000,5611900000.0,-3861900000.0
222,150,4,3,2200.0,1.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Unknown,Tidak,Tidak,3500000000,2968400000.0,531600000.0
240,250,6,4,2200.0,2.0,lakarsantri,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,2900000000,3155635714.285714,-255635714.28571415
60,73,3,2,2200.0,1.0,sukolilo,HGB - Hak Guna Bangunan,Unfurnished,Baru,Tidak,Ya,1200000000,1204280914.9184148,-4280914.918414831
326,500,6,6,2200.0,2.0,dukuh pakis,"Lainnya (PPJB,Girik,Adat,dll)",Unfurnished,Bagus,Ya,Ya,4020000000,7389577777.777779,-3369577777.7777786
112,182,4,3,2200.0,2.0,jambangan,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,1800000000,2023400000.0,-223400000.0
1000,539,3,2,2200.0,1.0,tegalsari,SHM - Sertifikat Hak Milik,Unfurnished,Butuh Renovasi,Tidak,Ya,10400000000,31580700000.0,-21180700000.0
186,350,4,4,2200.0,2.0,sukolilo,HGB - Hak Guna Bangunan,Unfurnished,Baru,Tidak,Tidak,5500000000,5290900000.0,209100000.0
324,324,3,2,2200.0,1.0,tegalsari,SHM - Sertifikat Hak Milik,Unfurnished,Butuh Renovasi,Tidak,Tidak,6500000000,4270400000.0,2229600000.0
82,120,3,3,2200.0,1.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,1800000000,1800000000.0,0.0
189,320,4,4,2200.0,2.0,wiyung,HGB - Hak Guna Bangunan,Unfurnished,Bagus,Tidak,Ya,8000000000,3491500000.0,4508500000.0
120,138,3,2,2200.0,2.0,mulyorejo,HGB - Hak Guna Bangunan,Unfurnished,Bagus,Tidak,Tidak,1720000000,1735000000.0,-15000000.0
112,120,3,2,1300.0,1.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Unknown,Tidak,Tidak,1500000000,1364990000.0,135010000.0
108,210,5,2,2200.0,1.0,sukomanunggal,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,875000000,1687910000.0,-812910000.0
60,73,3,2,2200.0,2.0,sukolilo,HGB - Hak Guna Bangunan,Unfurnished,Baru,Tidak,Ya,1200000000,1215126927.2394276,-15126927.239427567
120,80,2,1,2200.0,1.0,pakal,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,800000000,829055357.1428571,-29055357.142857075
162,300,4,4,2200.0,2.0,kenjeran,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,5100000000,3983800000.0,1116200000.0
138,120,3,3,4400.0,2.0,kenjeran,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,1750000000,2355800000.0,-605800000.0
112,160,4,3,2200.0,2.0,mulyorejo,"Lainnya (PPJB,Girik,Adat,dll)",Unfurnished,Bagus,Tidak,Tidak,2600000000,2426000000.0,174000000.0
242,242,5,2,3500.0,1.0,tenggilis mejoyo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,3500000000,3380134199.1342006,119865800.86579943
106,125,3,3,2200.0,1.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,1850000000,1809050000.0,40950000.0
107,108,2,1,2200.0,1.0,tambaksari,SHM - Sertifikat Hak Milik,Unfurnished,Unknown,Tidak,Tidak,950000000,987700000.0,-37700000.0
104,104,3,1,1300.0,1.0,jambangan,HGB - Hak Guna Bangunan,Unfurnished,Bagus,Tidak,Tidak,1500000000,1197350000.0,302650000.0
128,100,3,2,2200.0,1.0,rungkut,HGB - Hak Guna Bangunan,Unfurnished,Bagus,Tidak,Ya,1500000000,1654234285.7142856,-154234285.7142856
133,185,4,3,2200.0,2.0,wiyung,"Lainnya (PPJB,Girik,Adat,dll)",Unfurnished,Baru,Tidak,Tidak,4700000000,4679820000.0,20180000.0
212,300,4,2,2200.0,2.0,wiyung,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,4000000000,3161970000.0,838030000.0
586,400,4,2,2200.0,1.0,dukuh pakis,SHM - Sertifikat Hak Milik,Unfurnished,Butuh Renovasi,Ya,Ya,7500000000,11092400000.0,-3592400000.0
98,138,3,3,2200.0,1.0,wiyung,HGB - Hak Guna Bangunan,Unfurnished,Baru,Tidak,Ya,2600000000,2538500000.0,61500000.0
167,120,4,2,2200.0,1.0,wiyung,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Ya,Ya,1600000000,2527500000.0,-927500000.0
135,100,2,2,1300.0,1.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Butuh Renovasi,Tidak,Ya,1950000000,1471900000.0,478100000.0
96,119,3,2,2200.0,3.0,lakarsantri,HGB - Hak Guna Bangunan,Unfurnished,Bagus,Tidak,Ya,2130000000,1980530000.0,149470000.0
100,150,3,4,2200.0,2.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,1850000000,1847700000.0,2300000.0
120,170,5,4,2200.0,2.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,2500000000,2503019127.611519,-3019127.61151886
375,500,3,3,4400.0,2.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,5900000000,8913800000.0,-3013800000.0
120,180,5,2,2200.0,2.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Sudah Renovasi,Tidak,Ya,1850000000,1850500000.0,-500000.0
800,250,4,2,6600.0,1.0,sukomanunggal,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,9000000000,11240400000.0,-2240400000.0
194,300,5,5,5500.0,1.0,wonocolo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,3950000000,2878536666.666666,1071463333.333334
245,150,3,2,2200.0,1.0,sawahan,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,2100000000,2790433333.333333,-690433333.333333
144,180,3,3,3500.0,2.0,wiyung,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,2700000000,3015390000.0,-315390000.0
108,50,2,1,3500.0,1.0,wiyung,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,12500000000,3679390238.095238,8820609761.904762
70,60,2,1,1300.0,1.0,pakal,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Ya,Ya,875000000,783140000.0,91860000.0
